year,month,data_mean_global,data_mean_nh,value
1852,12,284.88394713310004,285.20825297130904,284.55964129489104
1853,1,285.351546282978,286.03858441641603,284.66450814954
1853,2,285.74308894638597,286.70308383847,284.783094054302
1853,3,286.094221167157,287.35540617695096,284.83303615736196
1853,4,286.344357969177,287.901423688631,284.787292249722
1853,5,286.300277143615,287.821723074463,284.77883121276795
1853,6,285.581368806736,286.327662305485,284.835075307987
1853,7,283.95111908205797,283.05921044274396,284.843027721372
1853,8,282.35304271088404,280.000906375265,284.705179046504
1853,9,282.317998665078,280.100711881573,284.535285448583
1853,10,283.358427178718,282.21007126374,284.50678309369704
1853,11,284.367036963703,284.089593191173,284.64448073623197
1853,12,285.009513026331,285.3355443784,284.68348167426103
1854,1,285.47578088337,286.164658458233,284.786903308507
1854,2,285.865921861758,286.82788746955504,284.90395625396
1854,3,286.215568344039,287.478827186181,284.952309501897
1854,4,286.464135248693,288.023331227154,284.90493927023203
1854,5,286.418319427959,287.94185846392,284.894780391997
1854,6,285.69752791862703,286.44579589509897,284.949259942155
1854,7,284.06543551480803,283.17537187468497,284.955499154932
1854,8,282.465574015363,280.11523087751,284.815917153216
1854,9,282.428634332472,280.213107617066,284.644161047878
1854,10,283.467137460205,282.32053178398104,284.613743136429
1854,11,284.47376132930697,284.19807268273,284.749449975883
1854,12,285.114201334789,285.441931080318,284.78647158926003
1855,1,285.57840488204,286.268820677508,284.887989086572
1855,2,285.966540052717,286.92990698498403,285.00317312044996
1855,3,286.31426703643103,287.578767046234,285.049767026629
1855,4,286.56104968567297,288.12128810500303,285.000811266343
1855,5,286.51356701117,288.037872455528,284.989261566812
1855,6,285.79128904863,286.53998009682596,285.04259800043303
1855,7,284.158095446921,283.268312586184,285.047878307658
1855,8,282.557566370117,280.207635895682,284.907496844553
1855,9,282.52024864908697,280.305281905625,284.735215392548
1855,10,283.558718333307,282.41283918565,284.704597480964
1855,11,284.565616266236,284.290832861993,284.840399670478
1855,12,285.20663476548697,285.53539756389,284.877871967084
1856,1,285.67179311222696,286.363341641222,284.980244583233
1856,2,286.061178714628,287.025742202348,285.096615226908
1856,3,286.410530037697,287.676263981167,285.144796094226
1856,4,286.659344067784,288.22080995101504,285.09787818455203
1856,5,286.61425703625497,288.139695590399,285.08881848211104
1856,6,285.894788102253,286.64444139187196,285.145134812634
1856,7,284.265027312646,283.376105075518,285.15394954977296
1856,8,282.668577522689,280.31955844418303,285.017596601196
1856,9,282.635726700548,280.421739660551,284.849713740545
1856,10,283.678996156165,282.534186901552,284.823805410777
1856,11,284.690867229516,284.417257728651,284.964476730381
1856,12,285.336911398611,285.666894241794,285.00692855542803
1857,1,285.80718375293,286.50002905087797,285.114338454982
1857,2,286.201409102248,287.167245193131,285.235573011364
1857,3,286.555370643819,287.822315073038,285.2884262146
1857,4,286.80849045988,288.37104178147,285.245939138291
1857,5,286.767220928145,288.293493742931,285.24094811335897
1857,6,286.051029251646,286.80115581207,285.300902691223
1857,7,284.424184979168,283.535545457734,285.312824500602
1857,8,282.8302422032,280.481605040702,285.17887936569804
1857,9,282.799259569157,280.585778811767,285.01274032654703
1857,10,283.843898911574,282.699751710955,284.988046112193
1857,11,284.856631848095,284.583860007952,285.12940368823797
1857,12,285.50307562422,285.833988682215,285.17216256622504
1858,1,285.973428533867,286.667228937681,285.279628130054
1858,2,286.367387972085,287.33416647229,285.400609471881
1858,3,286.720890208468,287.988723950344,285.453056466592
1858,4,286.97346051501097,288.536781062619,285.410139967403
1858,5,286.931538480641,288.458326167039,285.404750794243
1858,6,286.214718926672,286.96498910752604,285.464448745819
1858,7,284.587645410516,283.698997900603,285.476292920429
1858,8,282.993973834516,280.64552373571604,285.342423933315
1858,9,282.963487893952,280.750416042354,285.17655974555
1858,10,284.008894810922,282.865411789092,285.152377832752
1858,11,285.022551404762,284.750720131446,285.294382678077
1858,12,285.670019192476,286.002060794464,285.33797759048804
1859,1,286.14154524939096,286.83659083491904,285.446499663863
1859,2,286.53669164753103,287.504791292459,285.568592002603
1859,3,286.89145396059297,288.160641716744,285.622266204442
1859,4,287.145362911525,288.709998886988,285.58072693606204
1859,5,287.10473982977004,288.632661138657,285.57681852088297
1859,6,286.389211044685,287.14030835277197,285.638113736599
1859,7,284.76371443857397,283.875780870599,285.65164800655
1859,8,283.171919897762,280.824399352291,285.519440443234
1859,9,283.14329723347197,280.9313991225,285.355195344443
1859,10,284.190614723639,283.04858528936404,285.332644157913
1859,11,285.206119533092,284.93604421697,285.476194849214
1859,12,285.855326532121,286.18933215601203,285.521320908229
1860,1,286.328561520526,287.025715264939,285.63140777611403
1860,2,286.725225159994,287.69552202087397,285.754928299114
1860,3,287.081403293532,288.352829821961,285.809976765103
1860,4,287.336646182979,288.903483723081,285.769808642877
1860,5,287.297158334022,288.827086133575,285.767230534469
1860,6,286.582614336925,287.335385619445,285.829843054405
1860,7,284.958290031711,284.071829223796,285.844750839626
1860,8,283.367882839573,281.02191448497103,285.713851194175
1860,9,283.340511131318,281.13027614046797,285.550746122168
1860,10,284.388992043185,283.24877596492,285.52920812145
1860,11,285.405433053931,285.13734615587504,285.673519951987
1860,12,286.055278799547,286.391343953814,285.71921364528
1861,1,286.52887904911,287.228054446353,285.82970365186696
1861,2,286.925532277788,287.897789223826,285.953275331749
1861,3,287.28136000827004,288.55463755344,286.00808246309896
1861,4,287.53591228604597,289.10441301050497,285.96741156158697
1861,5,287.495257037809,289.026502322994,285.964011752623
1861,6,286.779097359488,287.53270298664904,286.02549173232603
1861,7,285.153027292534,284.267138576381,286.03891600868695
1861,8,283.560754611264,281.21546632698,285.90604289554796
1861,9,283.53109362715696,281.321678183627,285.740509070688
1861,10,284.577025618111,283.43780787080397,285.716243365417
1861,11,285.59063691597,285.32375195867996,285.85752187325903
1861,12,286.23742046159,286.574787216681,285.90005370649897
1862,1,286.707808670214,287.408223913933,286.00739342649604
1862,2,287.101245033834,288.07470676367,286.127783303997
1862,3,287.453944050266,288.728350426743,286.179537673789
1862,4,287.705570091571,289.275055892869,286.136084290273
1862,5,287.66218802666697,289.194138738971,286.130237314363
1862,6,286.94364000267797,287.697553093533,286.189726911823
1862,7,285.315908488923,284.430170017901,286.201646959944
1862,8,283.722820741354,281.37789478693503,286.06774669577203
1862,9,283.69292003243,281.48410611814,285.90173394672
1862,10,284.73917790064,283.600834718076,285.877521083205
1862,11,285.753503001269,285.487787015204,286.019218987335
1862,12,286.40127038442,286.74001103469897,286.062529734142
1863,1,286.872884535807,287.574792544079,286.170976527536
1863,2,287.267624490116,288.242669996879,286.29257898335203
1863,3,287.62168710090197,288.897726397467,286.345647804336
1863,4,287.874679714693,289.44577815327204,286.303581276114
1863,5,287.832489978939,289.365893895492,286.29908606238604
1863,6,287.114928332058,287.87001404657,286.359842617546
1863,7,285.488200885522,284.603509202074,286.372892568969
1863,8,283.896086081447,281.55236746069903,286.239804702195
1863,9,283.866800669245,281.659382398814,286.074218939675
1863,10,284.913425586246,283.776701004301,286.05015016819
1863,11,285.92781962841,285.663967082585,286.191672174236
1863,12,286.575369204313,286.916126508643,286.234611899983
1864,1,287.043461105101,287.744717493375,286.34220471682596
1864,2,287.43804648486696,288.412370438369,286.463722531366
1864,3,287.79224300677504,289.06779263308,286.516693380471
1864,4,288.04552333796903,289.616864449807,286.474182226131
1864,5,288.004506884842,289.539888889401,286.469124880284
1864,6,287.288686908825,288.04835942423404,286.529014393416
1864,7,285.662111637828,284.783281261199,286.540942014457
1864,8,284.068371360169,281.729505428575,286.407237291763
1864,9,284.037815663627,281.834041325861,286.24159000139304
1864,10,285.083001248303,283.948462091021,286.217540405584
1864,11,286.096451636901,285.833168264067,286.359735009734
1864,12,286.74377667321096,287.084147388008,286.403405958415
1865,1,287.217245276198,287.922455881335,286.512034671062
1865,2,287.611935446024,288.59028029192103,286.633590600127
1865,3,287.965893888655,289.245252310763,286.686535466548
1865,4,288.218722777834,289.793198339298,286.644247216369
1865,5,288.176370742132,289.71328636495497,286.63945511931
1865,6,287.458629113214,288.217427795045,286.699830431383
1865,7,285.831544355377,284.950633009571,286.71245570118197
1865,8,284.238885515466,281.898808260703,286.57896277022996
1865,9,284.209034689962,282.00510353295,286.412965846974
1865,10,285.255045051793,284.121634261786,286.3884558418
1865,11,286.268842401815,286.008118282473,286.529566521158
1865,12,286.915846460209,287.259597254936,286.572095665481
1866,1,287.386082058588,288.092570996832,286.67959312034304
1866,2,287.77985249735804,288.759428875604,286.800276119113
1866,3,288.132968963223,289.41352123122,286.852416695227
1866,4,288.385080402615,289.960727236504,286.809433568726
1866,5,288.342208381653,289.880302994359,286.80411376894796
1866,6,287.624185493597,288.38419725477996,286.86417373241403
1866,7,285.99704387761903,285.117400803257,286.876686951982
1866,8,284.40459773794,282.065836393782,286.743359082099
1866,9,284.37532128231703,282.172747631245,286.577894933389
1866,10,285.422196150092,284.29017691932,286.554215380864
1866,11,286.437093520896,286.17779025051203,286.69639679128
1866,12,287.085365167487,287.430586046463,286.74014428851
1867,1,287.555566913774,288.26238493160497,286.848748895942
1867,2,287.950912743459,288.930845701717,286.970979785201
1867,3,288.30571067334097,289.58680886690104,287.024612479781
1867,4,288.559435943218,290.136086413794,286.982785472642
1867,5,288.51840102907903,290.058494873751,286.978307184407
1867,6,287.802166955532,288.565641838957,287.038692072106
1867,7,286.175507238437,285.300011722056,287.051002754818
1867,8,284.58203380795396,282.246816158543,286.917251457365
1867,9,284.551295911725,282.351554770272,286.751037053178
1867,10,285.596035993629,284.466004161283,286.726067825974
1867,11,286.608550044732,286.350304473551,286.866795615912
1867,12,287.25437801821397,287.600081076054,286.908674960374
1868,1,287.724558661894,288.433945409301,287.015171914487
1868,2,288.116980955691,289.099448451,287.134513460383
1868,3,288.46845630351896,289.751927818539,287.184984788499
1868,4,288.718584177726,290.297236129242,287.139932226209
1868,5,288.67343663569,290.214737965994,287.132135305387
1868,6,287.95277574092,288.716296576467,287.189254905374
1868,7,286.322350731317,285.446361952787,287.198339509847
1868,8,284.725920190544,282.390691747115,287.061148633973
1868,9,284.692190059761,282.493004823292,286.891375296229
1868,10,285.734151011223,284.605346893842,286.862955128604
1868,11,286.743845381136,286.487565723251,287.00012503902
1868,12,287.386745227445,287.73487442198103,287.03861603291
1869,1,287.85285638807005,288.563772315613,287.141940460527
1869,2,288.24253008930697,289.226590658353,287.25846952026
1869,3,288.591548057178,289.8766839086,287.306412205756
1869,4,288.83954786695097,290.419947636642,287.259148097261
1869,5,288.79266083364496,290.335817954606,287.249503712683
1869,6,288.070682667874,288.83618858877,287.305176746978
1869,7,286.439351313338,285.56537080421697,287.313331822459
1869,8,284.8424621559,282.50913588681703,287.175788424983
1869,9,284.808806467376,282.611412423657,287.006200511096
1869,10,285.851323572455,284.724193568362,286.978453576548
1869,11,286.861996898243,286.60727042275903,287.116723373727
1869,12,287.50622851822396,287.855806090594,287.156650945854
1870,1,287.974208201822,288.686719776989,287.261696626655
1870,2,288.365644985782,289.351226144649,287.38006382691503
1870,3,288.71650890782297,290.00306800500704,287.429949810639
1870,4,288.966374622833,290.548063339985,287.38468590568
1870,5,288.921246547234,290.465484250104,287.377008844365
1870,6,288.200870946971,288.967184599473,287.434557294469
1870,7,286.571072238682,285.69781155408,287.444332923284
1870,8,284.975586821614,282.643147481631,287.30802616159804
1870,9,284.942981584181,282.746656352486,287.139306815876
1870,10,285.986249163152,284.860388295779,287.112110030525
1870,11,286.997390807916,286.74414544171395,287.25063617411803
1870,12,287.641859823568,287.993081706951,287.29063794018396
1871,1,288.110436022163,288.825137133082,287.395734911244
1871,2,288.501801591248,289.489690115419,287.513913067077
1871,3,288.852533519647,290.14144090253603,287.563626136758
1871,4,289.102323563704,290.686273959066,287.51837316834303
1871,5,289.05707245453704,290.603229624412,287.510915284661
1871,6,288.336690063784,289.10435843730096,287.569021690266
1871,7,286.70763346457,285.83550886757,287.57975806157003
1871,8,285.113769732899,282.78283576365396,287.444703702144
1871,9,285.083193675595,282.888794097369,287.27759325382004
1871,10,286.129020297896,285.005569008676,287.252471587117
1871,11,287.14301474977697,286.892703082826,287.393326416729
1871,12,287.79050520967,288.145016606836,287.435993812504
1872,1,288.266797376515,288.988906910764,287.54468784226503
1872,2,288.660727813754,289.656319258478,287.66513636903
1872,3,289.013522169507,290.309853267664,287.71719107135
1872,4,289.26516074756,290.855304360721,287.675017134398
1872,5,289.220185871362,290.769399090052,287.670972652673
1872,6,288.499142857588,289.265070116451,287.733215598725
1872,7,286.872623103069,285.996351134797,287.748895071342
1872,8,285.284883495981,282.951590538306,287.618176453656
1872,9,285.259948274772,283.065358521567,287.454538027976
1872,10,286.311838347133,285.190840432458,287.43283626180903
1872,11,287.330976331451,287.086061433041,287.575891229861
1872,12,287.982187498681,288.343783578403,287.62059141895804
1873,1,288.460037760388,289.18839968642504,287.731675834352
1873,2,288.85542944250705,289.857311807579,287.853547077435
1873,3,289.208958118399,290.51119677307497,287.906719463723
1873,4,289.46085507645097,291.055823316016,287.865886836885
1873,5,289.414702478135,290.96625525490896,287.86314970136004
1873,6,288.69155172811,289.456112741203,287.92699071501704
1873,7,287.065073335771,286.185434169109,287.944712502434
1873,8,285.479849642482,283.14421982347596,287.815479461488
1873,9,285.45694975761904,283.261333243219,287.652566272018
1873,10,286.511108079959,285.390742618152,287.631473541766
1873,11,287.53183092426,287.28942819399896,287.77423365452097
1873,12,288.183647254549,288.54871195618097,287.818582552917
1874,1,288.656471916777,289.38374445977996,287.92919937377303
1874,2,289.05178532424,290.052179168371,288.051391480108
1874,3,289.405516190632,290.706018615939,288.105013765326
1874,4,289.65787481547,291.251110211972,288.064639418968
1874,5,289.612857087175,291.16318367547,288.06253049888
1874,6,288.891401857497,289.655681494266,288.127122220727
1874,7,287.266143545397,286.386889285688,288.145397805105
1874,8,285.681616774426,283.346283519346,288.016950029505
1874,9,285.660019729305,283.464511020681,287.855528437929
1874,10,286.71584619528,285.59527447393,287.83641791662996
1874,11,287.73885681035597,287.495854610918,287.981859009794
1874,12,288.393603450647,288.758006858945,288.02920004234903
1875,1,288.870551603777,289.59817364480205,288.142929562752
1875,2,289.269526709748,290.270659459745,288.268393959751
1875,3,289.626989900709,290.928680623537,288.325299177881
1875,4,289.883006453368,291.477979001977,288.288033904759
1875,5,289.84159943171903,291.394411379899,288.288787483539
1875,6,289.123526394616,289.891213160775,288.355839628457
1875,7,287.50087464444,286.625390688254,288.376358600626
1875,8,285.918023194133,283.586076230983,288.249970157284
1875,9,285.897481593912,283.704935389472,288.090027798353
1875,10,286.95359950683104,285.835516865603,288.071682148059
1875,11,287.97635770778,287.735339813982,288.217375601578
1875,12,288.63045624372,288.996470450644,288.26444203679597
1876,1,289.108053378383,289.838507214855,288.377599541911
1876,2,289.505587510005,290.509402864031,288.50177215598
1876,3,289.861236149194,291.165336551532,288.557135746856
1876,4,290.11523538020305,291.71213951417303,288.518331246233
1876,5,290.071423868071,291.62527808671,288.517569649432
1876,6,289.35080479622,290.118286499171,288.58332309326903
1876,7,287.726465709593,286.850172025472,288.602759393714
1876,8,286.142978268916,283.810648601484,288.475307936348
1876,9,286.122082255244,283.929662419421,288.314502091066
1876,10,287.178390180674,286.06104536951,288.295734991838
1876,11,288.201567933648,287.961964000218,288.441171867077
1876,12,288.856167791889,289.22400131425303,288.488334269525
1877,1,289.343186985658,290.083236847398,288.603137123919
1877,2,289.740044813339,290.753814224631,288.726275402046
1877,3,290.093989980844,291.407313382893,288.780666578796
1877,4,290.345876739701,291.949466927985,288.742286551418
1877,5,290.29703542096803,291.851419213984,288.742651627952
1877,6,289.569745909228,290.32844945203897,288.811042366418
1877,7,287.945014553504,287.055338464201,288.83469064280797
1877,8,286.368223417938,284.026034709974,288.710412125903
1877,9,286.35345244901004,284.15541912867997,288.55148576934
1877,10,287.417053043095,286.299241519832,288.534864566358
1877,11,288.446124458049,288.211769795416,288.680479120683
1877,12,289.104245310476,289.480660743041,288.72782987791
1878,1,289.590833060467,290.33787624308496,288.843789877849
1878,2,289.987545801578,291.008504720296,288.96658688286
1878,3,290.340257132889,291.66018260363603,289.020331662141
1878,4,290.590268354985,292.198573794923,288.981962915046
1878,5,290.537107257586,292.091715145904,288.98249936926703
1878,6,289.80397460478804,290.55614368556303,289.051805524014
1878,7,288.17757677090697,287.278142004083,289.07701153773
1878,8,286.603881187519,284.25470766256,288.953054712478
1878,9,286.591458633415,284.389733990115,288.793183276716
1878,10,287.657926697338,286.540365791283,288.775487603394
1878,11,288.688624226761,288.4588716817,288.918376771821
1878,12,289.346539223793,289.73019340320803,288.962885044379
1879,1,289.830938237515,290.585082843341,289.07679363169
1879,2,290.224756849335,291.253226955675,289.19628674299497
1879,3,290.573885218287,291.901071084727,289.246699351847
1879,4,290.820114742045,292.434334475762,289.20589500832904
1879,5,290.761567016866,292.31854777116,289.204586262572
1879,6,290.02233231896497,290.77142153393504,289.273243103994
1879,7,288.39403511340697,287.48894260935003,289.29912761746397
1879,8,286.823249524233,284.470792053841,289.175706994626
1879,9,286.814015637593,284.61181886532904,289.016212409856
1879,10,287.885097773554,286.77042316221,288.99977238489896
1879,11,288.920241111515,288.697078523296,289.143403699733
1879,12,289.58175897807996,289.974261227156,289.189256729004
1880,1,290.065054154911,290.824849296632,289.30525901319
1880,2,290.461612959388,291.495993111613,289.427232807163
1880,3,290.81352080709,292.146712522666,289.480329091515
1880,4,291.062567653065,292.682617586735,289.44251771939497
1880,5,291.006403690211,292.568494924138,289.444312456283
1880,6,290.269216739785,291.022223032537,289.516210447033
1880,7,288.643727224093,287.741813079957,289.545641368228
1880,8,287.076536720563,284.72748827361403,289.425585167512
1880,9,287.070439559257,284.87199103031503,289.268888088198
1880,10,288.144380508424,287.03392882682203,289.25483219002604
1880,11,289.18174667963103,288.963367268575,289.400126090686
1880,12,289.84478514596003,290.242272566814,289.447297725107
1881,1,290.329164629836,291.09377759549704,289.564551664174
1881,2,290.726180019623,291.76512296633,289.687237072916
1881,3,291.078223195958,292.415558177804,289.740888214111
1881,4,291.327260008323,292.950760914335,289.703759102311
1881,5,291.270644309651,292.834947518637,289.70634110066504
1881,6,290.53283928220503,291.286342579527,289.779335984883
1881,7,288.907843946316,288.005627594741,289.810060297891
1881,8,287.342464809669,284.993747889247,289.69118173008997
1881,9,287.338421768798,285.141047581904,289.535795955692
1881,10,288.41499380048697,287.30649539838,289.523492202594
1881,11,289.45513406052004,289.239672841352,289.670595279688
1881,12,290.120821661786,290.521832200886,289.71981112268503
1882,1,290.609097765456,291.378613330627,289.839582200285
1882,2,291.008050065482,292.052085945002,289.964014185962
1882,3,291.361513791669,292.703822270015,290.019205313322
1882,4,291.611515856004,293.23935717373297,289.983674538276
1882,5,291.554581903532,293.121562935659,289.987600871404
1882,6,290.815423485736,291.56904570664904,290.061801264823
1882,7,289.190177204952,288.28684052431197,290.093513885591
1882,8,287.62576530907,285.276982375942,289.974548242199
1882,9,287.62161424437,285.425433773937,289.817794714804
1882,10,288.697392179043,287.591603555436,289.80318080265
1882,11,289.735381359625,289.524307881469,289.94645483778
1882,12,290.397477914185,290.803876262697,289.991079565674
1883,1,290.877706425447,291.64978850221297,290.10562434867995
1883,2,291.271501493981,292.318117492994,290.224885494967
1883,3,291.619676171042,292.964660865787,290.274691476296
1883,4,291.864397870549,293.495148281789,290.233647459309
1883,5,291.802569544603,293.372966695436,290.23217239377004
1883,6,291.058993368441,291.816777413223,290.301209323659
1883,7,289.42939348844,288.530483929847,290.328303047033
1883,8,287.86081809421603,285.515987827171,290.20564836126204
1883,9,287.853461119113,285.66070415912003,290.046218079107
1883,10,288.927039605973,287.824077077904,290.03000213404204
1883,11,289.96405983643996,289.755171926207,290.172947746674
1883,12,290.626373619932,291.034497526171,290.218249713694
1884,1,291.106047807921,291.878057799684,290.334037816158
1884,2,291.502269318014,292.548524135263,290.456014500764
1884,3,291.853832898506,293.19844235179403,290.509223445217
1884,4,292.102617370594,293.733434536932,290.471800204257
1884,5,292.046026655664,293.617846630052,290.47420668127603
1884,6,291.308408031052,292.069766781022,290.547049281081
1884,7,289.683353357369,288.789067176297,290.577639538441
1884,8,288.117573684478,285.776447535726,290.45869983322996
1884,9,288.113064869636,285.922910387565,290.303219351707
1884,10,289.188975462075,288.087286179706,290.290664744445
1884,11,290.22839458454104,290.019306940207,290.437482228875
1884,12,290.89342641663,291.30047949501204,290.486373338248
1885,1,291.376562266687,292.14788624716203,290.605238286213
1885,2,291.77589695002604,292.821387248257,290.730406651795
1885,3,292.130598331915,293.47456100074197,290.786635663087
1885,4,292.382443869343,294.013057387447,290.75183035124
1885,5,292.32929948157,293.902011145353,290.756587817787
1885,6,291.59529242096403,292.359206020323,290.831378821606
1885,7,289.972597686992,289.081705893535,290.863489480449
1885,8,288.40779032641603,286.069457491908,290.746123160925
1885,9,288.40425644085303,286.216164068494,290.592348813212
1885,10,289.48084188353903,288.380321116799,290.58136265027997
1885,11,290.521102173339,290.312186884912,290.730017461766
1885,12,291.187308501113,291.593967228679,290.780649773547
1886,1,291.673474687508,292.445816713687,290.90113266132903
1886,2,292.074241362393,293.120790718784,291.027692006002
1886,3,292.43029080986304,293.775357000761,291.085224618965
1886,4,292.683393728721,294.315160955881,291.05162650156
1886,5,292.63141918829496,294.205346218862,291.057492157728
1886,6,291.89848559579104,292.663686206364,291.133284985218
1886,7,290.276738055287,289.387240998957,291.166235111617
1886,8,288.712744246133,286.375939104698,291.049549387569
1886,9,288.709909746369,286.523475734318,290.89634375842
1886,10,289.787070181457,288.688335586196,290.885804776719
1886,11,290.827800366441,290.620797256768,291.034803476114
1886,12,291.49442215917,291.903126625867,291.085717692473
1887,1,291.977661510786,292.74926853607104,291.2060544855
1887,2,292.37938908432596,293.425232775271,291.333545393382
1887,3,292.736921439701,294.081683254771,291.39215962463
1887,4,292.991857216474,294.624338118016,291.359376314933
1887,5,292.942961211298,294.519856137499,291.366066285097
1887,6,292.213954864627,292.985453832588,291.442455896665
1887,7,290.594317851433,289.71290155715303,291.475734145714
1887,8,289.030380137882,286.700720674412,291.360039601352
1887,9,289.028202411523,286.847732345046,291.208672478001
1887,10,290.106066863387,289.011806691015,291.200327035759
1887,11,291.148430292452,290.944217681877,291.35264290302797
1887,12,291.817846781474,292.228471801125,291.407221761824
1888,1,292.308528076281,293.085550740192,291.53150541237005
1888,2,292.714190305893,293.76575546942996,291.662625142356
1888,3,293.075636660964,294.426354912589,291.724918409338
1888,4,293.334398850369,294.972953638418,291.695844062319
1888,5,293.288971290173,294.871822019926,291.70612056042006
1888,6,292.563051342724,293.340182970616,291.785919714832
1888,7,290.946526829216,290.07033233804196,291.822721320389
1888,8,289.385673294448,287.060959880827,291.710386708069
1888,9,289.385945818259,287.210193043321,291.561698593198
1888,10,290.465632327077,289.375919332523,291.555345321631
1888,11,291.508955349124,291.30915684271196,291.70875385553603
1888,12,292.17847877018903,292.593229729737,291.76372781064
1889,1,292.673150386703,293.457837197416,291.88846357599095
1889,2,293.076889186958,294.135787810029,292.017990563886
1889,3,293.435356998039,294.7925041266,292.078209869478
1889,4,293.690534651283,295.333662121752,292.047407180815
1889,5,293.63971817655204,295.223378081848,292.05605827125703
1889,6,292.90740107283796,293.679917816983,292.13488432869303
1889,7,291.287767345491,290.404523176119,292.17101151486304
1889,8,289.72764296053504,287.39823867796,292.05704724311
1889,9,289.72857003377203,287.550865757597,291.90627430994704
1889,10,290.80987394250997,289.721423710071,291.898324174949
1889,11,291.85452004337503,291.659498507681,292.04954157907
1889,12,292.524563858583,292.946350095498,292.102777621668
1890,1,293.0147245866,293.803154719001,292.2262944542
1890,2,293.41839259709,294.48152487413,292.355260320051
1890,3,293.777031041337,295.138862116606,292.415199966068
1890,4,294.032611320709,295.680806638546,292.384416002872
1890,5,293.98230509168,295.571283675596,292.393326507764
1890,6,293.250620633766,294.028591034329,292.472650233203
1890,7,291.632000928778,290.754173965316,292.509827892239
1890,8,290.07326958018103,287.749200509852,292.39733865051005
1890,9,290.075654935125,287.903230428343,292.248079441906
1890,10,291.158513987458,290.075321214088,292.241706760829
1890,11,292.204687606564,292.0149221462,292.39445306692903
1890,12,292.876175626813,293.303128933527,292.449222320099
1891,1,293.36914921377996,294.16381441201,292.57448401555
1891,2,293.773853221516,294.84306838249,292.704638060542
1891,3,294.133245534071,295.500809784484,292.765681283658
1891,4,294.389398263031,296.042649515464,292.736147010598
1891,5,294.339016725229,295.931717532462,292.746315917996
1891,6,293.606829347918,294.386616721174,292.827041974663
1891,7,291.988703930955,291.111650221526,292.865757640384
1891,8,290.43159965367,288.108742679343,292.754456627997
1891,9,290.435344201141,288.26470161533297,292.605986786949
1891,10,291.519597772002,290.438920197134,292.60027534687
1891,11,292.56672235993597,292.380308612641,292.75313610723
1891,12,293.238527209887,293.669236480027,292.807817939748
1892,1,293.722100522894,294.512343649568,292.93185739621896
1892,2,294.12731284707803,295.191641698381,293.06298399577497
1892,3,294.487873537486,295.850914818046,293.124832256927
1892,4,294.745333822765,296.395797704142,293.094869941388
1892,5,294.698253904187,296.292653352927,293.103854455447
1892,6,293.970340918997,294.758707523274,293.181974314721
1892,7,292.35139417226895,291.486242324773,293.216546019766
1892,8,290.787705883895,288.473913521581,293.101498246209
1892,9,290.784873152327,288.619909149458,292.949837155196
1892,10,291.86118690228403,290.782117064513,292.940256740055
1892,11,292.900924982919,292.711615594923,293.09023437091497
1892,12,293.566686625315,293.99180793323,293.141565317401
1893,1,294.04179863307496,294.82306190107397,293.26053536507703
1893,2,294.443913578808,295.498780606989,293.389046550626
1893,3,294.802708023569,296.156960767684,293.448455279454
1893,4,295.059163290129,296.703427516231,293.414899064028
1893,5,295.014586108296,296.609214202114,293.41995801447797
1893,6,294.291415169988,295.089781411185,293.49304892878996
1893,7,292.671135726117,291.8209312096,293.521340242634
1893,8,291.099266176315,288.796913407703,293.401618944927
1893,9,291.089614606192,288.93181639566,293.247412816724
1893,10,292.158717729655,291.081583918094,293.235851541216
1893,11,293.19366458119,293.00045766358,293.386871498801
1893,12,293.858003634949,294.275921987664,293.440085282233
1894,1,294.34090774798403,295.120730734092,293.561084761875
1894,2,294.745861706318,295.799459953071,293.692263459565
1894,3,295.108268274283,296.46176973201403,293.75476681655203
1894,4,295.368700220711,297.013304370837,293.724096070585
1894,5,295.329048984608,296.92625810851104,293.731839860705
1894,6,294.61113549328604,295.415324997681,293.806945988892
1894,7,292.993717093668,292.151017157512,293.836417029825
1894,8,291.42184255965196,289.12602695844896,293.717658160856
1894,9,291.411541275211,289.25908338501597,293.563999165406
1894,10,292.478586704199,291.40531005704497,293.551863351353
1894,11,293.510684073475,293.31967033096197,293.701697815987
1894,12,294.171692741863,294.590897448529,293.752488035197
1895,1,294.650752657032,295.43187217366403,293.869633140401
1895,2,295.051800959878,296.10676015203603,293.99684176772
1895,3,295.410134547676,296.765391834721,294.054877260631
1895,4,295.66634734428,297.313650179087,294.019044509473
1895,5,295.62330063688,297.225249598067,294.02135167569304
1895,6,294.90263668489104,295.71456338339,294.090709986393
1895,7,293.280918715992,292.447352592801,294.114484839183
1895,8,291.703158327726,289.415233418904,293.991083236547
1895,9,291.68791790265,289.541888445359,293.83394735994
1895,10,292.75065327953604,291.682069344278,293.819237214794
1895,11,293.780056047874,293.591826577271,293.968285518478
1895,12,294.440309147304,294.861112878209,294.019505416399
1896,1,294.923984447266,295.70977051559,294.138198378943
1896,2,295.32674710112,296.38624683518,294.26724736706103
1896,3,295.687321755497,297.046883372029,294.327760138965
1896,4,295.94616381198,297.597352029967,294.294975593992
1896,5,295.90567967157904,297.51072881675,294.300630526408
1896,6,295.187439707066,296.001362521702,294.373516892431
1896,7,293.568607357919,292.736544534863,294.40067018097596
1896,8,291.99407515137403,289.708118457865,294.280031844883
1896,9,291.98142931569197,289.837906065879,294.124952565504
